names,scores,logfoldchanges,pvals,pvals_adj
ZNF738,11.171668,0.34700638,5.611722168903551e-29,2.786145457189893e-28
ACADSB,11.169114,0.29170316,5.775407171493415e-29,2.8670239778086325e-28
RPS18,11.160819,0.16492316,6.340459645244961e-29,3.1471001285002824e-28
TTC9C,11.148745,-0.0041638105,7.262352902915666e-29,3.604194964062594e-28
ATP6V0D2,11.14615,1.7461442,7.477202500712724e-29,3.710318448055673e-28
AC092279.1,11.144348,0.068373665,7.630079256149426e-29,3.785665322683003e-28
GTF3C4,11.140751,0.07937767,7.944700559145222e-29,3.9412304847556826e-28
CLDN12,11.138335,2.078045,8.16306578317786e-29,4.049008954195593e-28
SLC25A51,11.132027,0.047012914,8.762033750186978e-29,4.345517578463328e-28
ZNF830,11.131275,0.019080123,8.836247635000914e-29,4.381136544143436e-28
AGK,11.131105,0.24749951,8.853117476990308e-29,4.388906308754195e-28
MPPE1,11.126966,-0.34254396,9.273761012578224e-29,4.596816452077134e-28
ZNF140,11.123977,0.41192725,9.589996139905594e-29,4.752924153238789e-28
ZNF362,11.115399,-0.07570437,1.0557677012128844e-28,5.23181067317801e-28
AASDH,11.104269,-0.029030532,1.1959187954645464e-28,5.925521027859465e-28
KDM3A,11.102706,-0.30777133,1.2170287101439464e-28,6.029299921491416e-28
NFKBID,11.099775,-0.2783973,1.2575904281182756e-28,6.229404149351333e-28
TBP,11.097746,-0.023878383,1.2864794167768005e-28,6.371641831319036e-28
SP100,11.0962105,0.08347082,1.3087628214370117e-28,6.481129485511577e-28
WHAMM,11.0926285,-0.2915519,1.3622497851593483e-28,6.745089879141953e-28
LZTS2,11.090717,0.48928276,1.3916702676519811e-28,6.889831390008137e-28
PLEKHF2,11.089762,-0.30701184,1.4066233093103263e-28,6.962918548020997e-28
AP001816.1,11.082493,0.42759308,1.52565149345153e-28,7.5500771108463285e-28
PUS7,11.079696,1.029244,1.5740736621134047e-28,7.7886535226460355e-28
FHL3,11.077636,-0.122590594,1.610695721778845e-28,7.968785362642269e-28
WDR82,11.077145,-0.2706496,1.6195534781215968e-28,8.011525456511497e-28
TGDS,11.073338,0.36893818,1.6898668961599645e-28,8.358218684642008e-28
ULK4,11.070464,0.41180894,1.744936737864802e-28,8.629432447316527e-28
CTSK,11.067025,1.2698039,1.8131986425762596e-28,8.965804311933758e-28
ZC3H7A,11.062584,-0.30490616,1.9052756628891416e-28,9.419829060840939e-28
PUS3,11.059859,0.34691015,1.9640468338623929e-28,9.707775579499992e-28
CENPT,11.057244,0.18810959,2.0221412934289876e-28,9.993571898567969e-28
TTC5,11.0548,0.2909587,2.077985302652091e-28,1.0268170657806019e-27
ZER1,11.052805,0.017098676,2.1247079023712807e-28,1.0497628770881648e-27
SLC25A35,11.052107,0.5636071,2.141294006828883e-28,1.0578148460513422e-27
ZFYVE27,11.051029,-0.1163336,2.167152914904003e-28,1.0704448561187775e-27
KLHDC10,11.050803,-0.051285896,2.1726295493291682e-28,1.0730051833085533e-27
ERMARD,11.049669,0.531607,2.200242067798192e-28,1.0864956816443825e-27
CTIF,11.045918,0.25211358,2.2941063572002184e-28,1.132693737756444e-27
FAN1,11.040192,0.65460813,2.445123807752957e-28,1.207094368594092e-27
PTPN1,11.039426,-0.16669694,2.4660381618972907e-28,1.217255060871244e-27
FBXO46,11.036937,0.30041197,2.535295362256615e-28,1.2512721892388668e-27
AL596325.2,11.034541,2.289513,2.603785506639495e-28,1.2849016223339915e-27
PKN1,11.034311,-0.16816382,2.6104276844337413e-28,1.2880057114850278e-27
MRPL53,11.033524,0.30679187,2.63342314087123e-28,1.299176713560155e-27
AACS,11.032741,0.563054,2.656455144359495e-28,1.3103627323275185e-27
PHYKPL,11.02668,-0.25455546,2.841609290423581e-28,1.401505749074161e-27
ZNF513,11.023558,0.29215878,2.941955849252039e-28,1.4508020215369696e-27
PCTP,11.016356,-0.061981104,3.187005521607484e-28,1.571434583003577e-27
AC243829.4,11.012744,2.9951038,3.31742733672317e-28,1.6355220629230165e-27
CSTF1,11.01191,0.21263933,3.3482713154182687e-28,1.650506106607731e-27
TTC23,11.007653,2.296355,3.510276150158211e-28,1.730132202692441e-27
USP8,11.006181,-0.118119806,3.568115669237456e-28,1.7584031454121465e-27
PPP1R26,11.002901,0.7743325,3.700334953344305e-28,1.8233166347247565e-27
TAF4,11.001768,0.054711506,3.7471230288226573e-28,1.8461226272437483e-27
RASSF7,10.985775,0.0033326244,4.473840023129548e-28,2.2032698962131942e-27
ZNF236,10.981408,0.03229363,4.695487982240158e-28,2.3121156415709944e-27
TRIM37,10.977009,0.13877389,4.929794129855439e-28,2.4271643119025954e-27
PDK2,10.972167,0.19261156,5.201078885920829e-28,2.560385854789351e-27
ZNF846,10.969567,0.39587554,5.352769984313725e-28,2.6347059466899766e-27
ZNF611,10.96344,0.14601791,5.727966358909599e-28,2.8190035861563838e-27
TFB2M,10.960148,0.23991598,5.9402465868402945e-28,2.9230836962213176e-27
LGALSL,10.953322,2.554894,6.405394435907696e-28,3.151550500721301e-27
NELFA,10.950509,-0.11961744,6.607519466645228e-28,3.250562096756479e-27
KIF9,10.947044,0.21605812,6.865139364935631e-28,3.376844051821113e-27
C12orf29,10.932932,0.32869917,8.0213726968084465e-28,3.945045177047648e-27
FAM160A2,10.931135,-0.31485236,8.181865955078206e-28,4.0228973108787945e-27
SLC25A5,10.930826,0.26037803,8.209784999939148e-28,4.0360824819714275e-27
RHOH,10.929018,0.054547697,8.375014894374754e-28,4.1167596044723384e-27
NUFIP2,10.927413,-0.0850692,8.524420098394955e-28,4.189637438181197e-27
ANAPC16,10.926854,0.118473396,8.577036088731586e-28,4.2149314968268635e-27
NAA16,10.925101,-0.2775932,8.744264214925084e-28,4.296533957987287e-27
EPDR1,10.922579,1.5521774,8.990577952277031e-28,4.41696837088982e-27
EDEM3,10.922351,-0.35322306,9.013221979132908e-28,4.427498827784775e-27
PUSL1,10.918476,0.17612569,9.40607599390852e-28,4.6198575879367385e-27
ADPRM,10.917011,0.45841843,9.559002971836511e-28,4.6943387598576166e-27
PTGER2,10.911512,-0.20435508,1.0155211778236054e-27,4.986462386573891e-27
CREBZF,10.909139,-0.2598316,1.042396126179787e-27,5.1177385129854304e-27
AL139260.1,10.907015,1.1161367,1.0670271666058586e-27,5.23796423349531e-27
TUBGCP5,10.899637,0.5958108,1.1571774008906595e-27,5.679743871529976e-27
DUSP12,10.89094,-0.16325773,1.2731929763650392e-27,6.247504508370666e-27
DUSP16,10.890724,0.61778814,1.2762129296139642e-27,6.261483838713231e-27
NDUFB9,10.889389,0.11195515,1.2950580479539274e-27,6.353092026961761e-27
UBR5-AS1,10.889315,-0.1122368,1.2961132978044703e-27,6.357416619263122e-27
TFIP11,10.888025,-0.0400094,1.3145983732017867e-27,6.447221634404207e-27
TTC32,10.885957,-0.06259124,1.344784581183531e-27,6.594381090018544e-27
SEC24C,10.883796,-0.27304456,1.3770633695735063e-27,6.751223131602745e-27
LRWD1,10.883791,1.0709655,1.3771381082633288e-27,6.751223131602745e-27
RWDD2B,10.875348,0.611941,1.5107739484996548e-27,7.40536189755402e-27
ZNF197,10.87357,0.54430413,1.5405146795474349e-27,7.549120067762172e-27
AP4E1,10.8668375,-0.075519525,1.6585013859098683e-27,8.126212747749276e-27
ARMCX1,10.86283,0.54900825,1.732929523796216e-27,8.489754182902597e-27
SPP1,10.862616,2.367045,1.7370118586191936e-27,8.508614967521562e-27
INKA2,10.861957,0.1397505,1.7495886093046213e-27,8.56907435958229e-27
AKIRIN1,10.861154,-0.2093699,1.7650496977918924e-27,8.643642492491444e-27
DPF2,10.859863,-0.31035635,1.790176385701808e-27,8.765517845227006e-27
PACS1,10.85851,-0.31960762,1.816899424245686e-27,8.895176006797264e-27
ARHGAP22,10.856247,0.461487,1.862479350592928e-27,9.1171066886521e-27
MAN2A2,10.855576,-0.41753107,1.8762106363935105e-27,9.183095146113784e-27
CEP135,10.85481,-0.16815542,1.8919999861722216e-27,9.259137784983217e-27
EIF4H,10.845721,-0.03265819,2.0898206243025826e-27,1.0225872282098773e-26
TRDMT1,10.842518,0.11310348,2.164300116076836e-27,1.0588898348954454e-26
ATG3,10.841175,0.0025039339,2.1963192917771676e-27,1.0744116866925434e-26
SLC22A15,10.837026,-0.29525036,2.2982169558574598e-27,1.1241084966101682e-26
SIRPB2,10.835141,-0.27102065,2.346040443788677e-27,1.1473466900468917e-26
KDM5C,10.833295,-0.2598646,2.3938400733937134e-27,1.1705670076991758e-26
LRCH4,10.833218,-0.30463374,2.3958616484676625e-27,1.1713990408170573e-26
AC091607.2,10.829631,1.2329895,2.491564918403559e-27,1.2180281498395707e-26
AP5S1,10.82542,0.31264135,2.608805265712682e-27,1.2751720289843733e-26
GKAP1,10.821155,0.5908055,2.733127035536247e-27,1.3355832126523656e-26
CTC1,10.817345,0.11366684,2.849127036987345e-27,1.391896672193991e-26
TFCP2,10.817165,-0.2782777,2.854704086640511e-27,1.394435129789528e-26
MSANTD4,10.816299,0.25769004,2.8817804292358954e-27,1.4074732518076193e-26
TRIM16,10.81008,0.986218,3.0840303355915598e-27,1.506051958812364e-26
GRASP,10.805331,-0.21763203,3.247841671982481e-27,1.585835819586857e-26
UXT,10.802437,0.08626858,3.351867000591604e-27,1.6364103519895063e-26
MFSD4B,10.802189,-0.07229163,3.360953159724377e-27,1.6406274553090412e-26
NXT1,10.801509,-0.28329274,3.385929430190505e-27,1.6525990541992622e-26
GSR,10.799478,-0.25557634,3.461664908441268e-27,1.689113415729354e-26
BCKDHB,10.796755,0.57676744,3.565848503903402e-27,1.7397176898342896e-26
CENPC,10.788248,-0.3400583,3.911759200212221e-27,1.9082273555506796e-26
WTAP,10.786893,-0.014840301,3.9698375179722215e-27,1.9363009460994308e-26
TOP2B,10.786425,-0.24534783,3.990124121726868e-27,1.9459364820696213e-26
DUS4L,10.785927,0.5021535,4.0117811668962654e-27,1.9562377096931816e-26
PTDSS2,10.785659,0.2431814,4.023491931527873e-27,1.961686801463323e-26
ABCC10,10.78335,0.30330205,4.1258053835454106e-27,2.011302648416963e-26
IPO4,10.7829485,0.91883415,4.143872646786464e-27,2.0198412937146274e-26
C14orf28,10.782784,0.9871751,4.15127497650908e-27,2.0231799655820082e-26
CTU2,10.777981,0.6516764,4.373797511721383e-27,2.1313455295768119e-26
JPT2,10.776175,0.42668742,4.46052653249665e-27,2.1733191109679166e-26
BRD2,10.775092,-0.040955257,4.513304458681579e-27,2.1987416011207837e-26
ALDH1B1,10.773485,1.0304153,4.5928015951377264e-27,2.2371723607084897e-26
ZNHIT2,10.773342,0.5590439,4.5999173362711996e-27,2.2403403117080795e-26
TMCO3,10.76811,-0.3497787,4.868934821226244e-27,2.3707314539271218e-26
ARHGEF5,10.762567,2.7262094,5.170933459041775e-27,2.517442611524182e-26
CYGB,10.750058,3.2361028,5.922411284189442e-27,2.882145664308174e-26
GEMIN8,10.739895,0.5835006,6.611988195670568e-27,3.2173009831127153e-26
RP9,10.73877,-0.09803948,6.69307577346645e-27,3.2563241577116247e-26
NOP2,10.736335,-0.02080754,6.871868497758211e-27,3.3428662797241926e-26
DEPDC5,10.728839,-0.022805655,7.452692349705797e-27,3.624930135436304e-26
NPRL2,10.725787,0.21020156,7.702805062466411e-27,3.745587459696202e-26
DDX11,10.72215,0.23611999,8.011933008470853e-27,3.8953873544506067e-26
CCL4L2,10.719012,0.604796,8.288397490755161e-27,4.0292686486801655e-26
ZFP62,10.718551,0.65757495,8.329821915425485e-27,4.048868684282711e-26
DPH7,10.715702,0.12754467,8.590344352005792e-27,4.174946137667826e-26
TTC8,10.7115345,1.4597452,8.986021104332998e-27,4.366666999995912e-26
FBXL4,10.710022,-0.06112298,9.133976652949454e-27,4.43797530166737e-26
ZNF628,10.709261,0.16621622,9.209395682047232e-27,4.4740256352350776e-26
NFATC1,10.704922,-0.20279399,9.651188887709433e-27,4.688031379947617e-26
RANBP6,10.70097,-0.19659184,1.0071833207184912e-26,4.891708694482152e-26
LINC02577,10.700886,5.4262724,1.0081010004552433e-26,4.895516083012122e-26
ZNF292,10.696989,-0.33442846,1.0513908597741783e-26,5.105061934013625e-26
KBTBD8,10.687168,-0.02099031,1.1688513605884927e-26,5.674642346319063e-26
NR2F6,10.686556,0.5247341,1.176599152588468e-26,5.711499414309087e-26
SLC48A1,10.685561,0.02514869,1.1892807218266821e-26,5.772293289958678e-26
ZNF75A,10.683403,0.12013547,1.217255308152236e-26,5.907287395078227e-26
SLC39A8,10.683183,0.48298243,1.2201534143113314e-26,5.920566766168506e-26
METTL3,10.681896,0.11356096,1.237187651429545e-26,6.002426462085469e-26
EMC9,10.677476,0.24543108,1.2975164965214164e-26,6.294287778552732e-26
KLHDC4,10.676576,-0.04834456,1.31015448997795e-26,6.354752781299092e-26
FAM78A,10.669006,-0.1162124,1.4213755686516342e-26,6.893304251784611e-26
CEP350,10.668372,-0.07961775,1.4311098290255766e-26,6.939593382639789e-26
LRRC8A,10.668041,-0.11748126,1.436216650765678e-26,6.963434313773293e-26
ZNF544,10.663583,0.7750881,1.5067802894810353e-26,7.304591440436473e-26
FANCL,10.660644,0.8865252,1.5551734023525172e-26,7.538193841809625e-26
AL390728.6,10.6606245,-0.2893058,1.5554990711660256e-26,7.538774033864897e-26
CNOT3,10.657687,-0.2706909,1.6054003585412806e-26,7.779592019458415e-26
C2orf68,10.655861,-0.27382335,1.6372348807573105e-26,7.932808296346085e-26
LZTR1,10.655605,0.31952822,1.6417282822045656e-26,7.953527049234852e-26
PTPN18,10.649735,-0.12856187,1.7486056633550194e-26,8.470184738546462e-26
TBC1D10A,10.648339,-0.0037361023,1.7750325525893424e-26,8.597057887696509e-26
MCM9,10.644715,-0.079115644,1.8454703728242618e-26,8.937028461992698e-26
LINC01147,10.629182,7.220238,2.1801591429164555e-26,1.0555027088609153e-25
SEPTIN6,10.627973,-0.36976194,2.208613080830379e-26,1.0689956013154284e-25
PLA1A,10.62773,1.5693359,2.2143508270627424e-26,1.0716310276520354e-25
PPP2R5D,10.623643,-0.01737942,2.313517707453742e-26,1.1194746378968061e-25
CMTM3,10.621482,-0.2023155,2.3677251844940128e-26,1.1455533308349685e-25
KMT2B,10.619528,-0.3162754,2.4177979822592956e-26,1.1696249530620206e-25
DUSP8,10.619342,0.7326618,2.4226300067629616e-26,1.1718075971657348e-25
LINC00504,10.614639,2.7965403,2.547754699596834e-26,1.2321666194495735e-25
RBBP9,10.614026,0.5256217,2.564538057861947e-26,1.2401196651579484e-25
NDUFAF6,10.612154,0.26295707,2.6164574149325815e-26,1.2650588882952102e-25
AC073611.1,10.611741,0.6844606,2.6280662472348567e-26,1.270503932308057e-25
PLCD1,10.609926,0.5775883,2.679602223701676e-26,1.2952472396949954e-25
HDGFL3,10.607424,0.6444233,2.752328982143159e-26,1.3302257107542818e-25
PSMB10,10.604305,0.07433916,2.8457122963873856e-26,1.3751771291269437e-25
VEZF1,10.603794,-0.3426579,2.861326397003246e-26,1.3825400324318918e-25
CAMKK2,10.593181,-0.35854095,3.205124986802529e-26,1.5484527407861584e-25
ZNF717,10.592543,0.92314655,3.2270385628091044e-26,1.5588338186271089e-25
BIRC3,10.583566,-0.31176263,3.551783942185723e-26,1.7154769605164905e-25
IL17RE,10.583231,1.978811,3.564511934616632e-26,1.721397299365396e-25
MIR222HG,10.575466,-0.29912707,3.8724754461792636e-26,1.8698743246122326e-25
DAGLB,10.567542,-0.15004432,4.213939551081721e-26,2.0344862354457469e-25
ZNF808,10.565796,0.24199069,4.2931057174196574e-26,2.0724342174001174e-25
APOC4,10.559287,3.3084514,4.60144052389233e-26,2.2209854228535297e-25
PYGL,10.550667,-0.31520808,5.043778245166589e-26,2.434168348514535e-25
THOP1,10.545109,0.06029489,5.351103038232691e-26,2.5821453171042156e-25
DUSP7,10.544183,0.24020685,5.404059822430673e-26,2.607355570271356e-25
ZNF354B,10.540901,0.7641226,5.596024252895089e-26,2.699618870175473e-25
ULK3,10.540787,0.29541937,5.602815612573723e-26,2.70253893299698e-25
C12orf73,10.535941,0.38690415,5.899039067922699e-26,2.845048477072588e-25
FZR1,10.535888,-0.13370883,5.902392878493266e-26,2.8462909320913313e-25
PAK2,10.5346985,0.20074283,5.977442150148143e-26,2.8821019646630507e-25
VPS33B,10.532267,0.24918185,6.133954573508192e-26,2.9571769144490694e-25
KANSL1,10.530236,-0.22990479,6.267695580323818e-26,3.0212554449549856e-25
IGHM,10.528726,-0.4987693,6.369078853488009e-26,3.069721558026266e-25
ACAD8,10.52043,0.08612333,6.955539267696246e-26,3.3519380215529996e-25
SBF1,10.518921,-0.13192016,7.067829056092982e-26,3.405603097446804e-25
MED18,10.518366,0.71375144,7.109612307374753e-26,3.4252852449943837e-25
AC103591.3,10.5176,-0.21748257,7.167631815290284e-26,3.452783522919712e-25
SFR1,10.51623,0.038578574,7.272550831801646e-26,3.502863968874484e-25
ZNF384,10.51596,-0.15889038,7.293472626961558e-26,3.5124788370976315e-25
FAM189B,10.513866,0.13762063,7.457212075766694e-26,3.5908619811227043e-25
ANKRD37,10.509204,0.18982475,7.835247058961174e-26,3.7724003894374894e-25
RBL1,10.508378,0.08344594,7.904156632721569e-26,3.8050774288339097e-25
NCKAP5L,10.508118,-0.20713148,7.925943673509875e-26,3.8150639715167666e-25
POLR1C,10.506007,0.34102342,8.105316923895879e-26,3.9008902660291003e-25
B3GLCT,10.503998,1.0250875,8.279731026881322e-26,3.9843075902561566e-25
PTPN4,10.500635,-0.02199175,8.580054806287167e-26,4.1282842903236044e-25
ABITRAM,10.500409,0.088500515,8.600673780071078e-26,4.137661159626466e-25
FUT8,10.495491,0.28511465,9.060545963846286e-26,4.357753519352667e-25
TAB2,10.495229,-0.2908321,9.085728234929522e-26,4.369291014671599e-25
AC011462.5,10.494991,0.43352327,9.10856486549545e-26,4.379697617472399e-25
FZD5,10.494392,0.88014376,9.166520603245275e-26,4.406985690258509e-25
SPOUT1,10.488357,0.07558895,9.771289736910128e-26,4.697123399798366e-25
SNAP47,10.487553,0.21262844,9.854801786323971e-26,4.73664609561712e-25
L1TD1,10.479724,1.9719684,1.0705585388536746e-25,5.1435433290343065e-25
RPS25,10.468313,0.16841464,1.2077598464241163e-25,5.801971143059335e-25
MTUS1,10.464127,1.3794415,1.262354581486065e-25,6.063443574405704e-25
IL10RB-DT,10.462739,-0.05215419,1.2809863861911524e-25,6.152129998816739e-25
PDE4B,10.460909,-0.1851411,1.3059650542936143e-25,6.271270919994828e-25
SLC46A1,10.46018,1.0399481,1.316045642876119e-25,6.318849084993944e-25
CDK19,10.453194,-0.34744024,1.4167221259515108e-25,6.801343983729177e-25
ITPKC,10.443377,0.25831002,1.5712012671207805e-25,7.541972141362319e-25
CSDE1,10.438505,0.21095471,1.653949673629067e-25,7.938134278061563e-25
CHCHD6,10.437548,0.73063546,1.670714535892631e-25,8.017545919523559e-25
UCK1,10.437202,-0.0061286204,1.676794953126754e-25,8.045670172967007e-25
MCM4,10.436171,-0.036592912,1.6951184457589122e-25,8.132524607841387e-25
ZNF577,10.435327,0.6417864,1.710247260471965e-25,8.204031452232555e-25
LINC00174,10.428572,0.3233058,1.8362841500993598e-25,8.807474273068624e-25
C5,10.425457,0.25736248,1.8974572853779091e-25,9.09969000289791e-25
CCDC40,10.416196,1.7997706,2.091528497565203e-25,1.002908876449417e-24
DCTN5,10.41205,-0.2593472,2.1846488317219894e-25,1.0474237868726296e-24
CORO7,10.410317,-0.27648863,2.2247960829709285e-25,1.066532566245173e-24
MTPN,10.405944,0.20899881,2.3293589024968753e-25,1.1165121161640666e-24
POLD1,10.405309,0.11554309,2.3449387537510362e-25,1.1238327003540877e-24
OTULIN,10.404823,-0.2950103,2.3569246466902067e-25,1.1294291567623495e-24
AC018521.5,10.404303,0.33147728,2.369847786026978e-25,1.1354732139857759e-24
ALYREF,10.403521,-0.23994873,2.3893914069030823e-25,1.1446873675924047e-24
DCAF15,10.402279,-0.18456687,2.4207300292565577e-25,1.1595490093026995e-24
ZNF7,10.398978,0.1821345,2.5060504265104523e-25,1.2001040384758482e-24
CLINT1,10.395441,-0.1240396,2.6008015090171526e-25,1.24515285848969e-24
RNLS,10.392837,0.9065683,2.6728434279080076e-25,1.279476096061483e-24
ERG28,10.392778,0.15070565,2.674464114294265e-25,1.2800844912682673e-24
IQCE,10.387282,0.025762632,2.833091719708745e-25,1.3558314596372878e-24
MPP5,10.38564,0.025665216,2.8823049958221014e-25,1.3790228124455521e-24
PPP1R12A,10.381354,-0.08858817,3.014663853972538e-25,1.4421606550679502e-24
ELF4,10.380207,-0.26821277,3.051125421068687e-25,1.4594124612720205e-24
AL133243.3,10.379733,-0.09575594,3.0663165235063156e-25,1.4664870126336686e-24
CLASRP,10.379533,-0.28687015,3.0727561210951043e-25,1.4693747947243521e-24
LYSMD4,10.376025,0.96833944,3.1877360779275576e-25,1.5241584348559965e-24
HRH1,10.375556,1.5348017,3.203414434787463e-25,1.531454698637094e-24
FBL,10.3607435,-0.22186096,3.7404151731759836e-25,1.7877113574486052e-24
TSPYL5,10.351635,1.3225799,4.1139941544121653e-25,1.9660047009484225e-24
CARD8-AS1,10.341902,-0.3291049,4.554093510111142e-25,2.175752206808222e-24
AC007336.1,10.341321,0.78429985,4.581781493647225e-25,2.188694654776587e-24
ZNF528,10.340407,1.4457486,4.625662664393606e-25,2.2093681218774683e-24
TTLL3,10.329636,-0.28518158,5.1756957950354425e-25,2.4717594179813704e-24
TACR2,10.32931,3.472824,5.193252856793775e-25,2.4798205846250352e-24
KLHL8,10.329189,-0.4127601,5.199816355930595e-25,2.482630817159088e-24
ZNF529,10.322181,0.6266297,5.593819392985291e-25,2.6700493427576243e-24
ICAM1,10.319376,-0.10551512,5.7596265926095345e-25,2.748834175460967e-24
SLC25A36,10.3110485,-0.28661382,6.281230623328847e-25,2.9973835990151126e-24
KTI12,10.309433,0.070609964,6.387678076680898e-25,3.047782626575382e-24
CEP170B,10.303585,3.4269087,6.788344599031531e-25,3.2385323340609105e-24
SAP30L,10.299976,-0.19800621,7.047832781214047e-25,3.361888800015839e-24
JCHAIN,10.299067,-0.8983816,7.114814359605393e-25,3.393397450819872e-24
FAM91A1,10.297795,-0.2920963,7.209450264550188e-25,3.438085851893179e-24
IGHG2,10.286687,-0.046342615,8.091251360337695e-25,3.858101759245961e-24
PSPH,10.285095,0.2856802,8.226072469198044e-25,3.92187675452804e-24
ERMAP,10.28446,0.034270138,8.280489184058063e-25,3.947306390019656e-24
RUNDC1,10.283613,-0.057482973,8.353626779212901e-25,3.981652477483675e-24
RPH3AL,10.283528,1.08079,8.360919320037632e-25,3.984609479592413e-24
ZC3H15,10.282357,0.0680602,8.463190988128445e-25,4.032824545716563e-24
PROSER3,10.280285,0.24016191,8.647140142811786e-25,4.11994241560862e-24
OGFRL1,10.279135,-0.07412652,8.750971516137904e-25,4.168870343123304e-24
SLC9A3R2,10.277101,0.88319826,8.937619892185302e-25,4.257233545990034e-24
MX2,10.2764435,-0.20541596,8.998688677355625e-25,4.285764531943959e-24
WDR47,10.275704,0.00092872494,9.067958012150619e-25,4.3181932240791674e-24
P2RY11,10.275399,1.0640712,9.096664872253875e-25,4.331299999861638e-24
MBTD1,10.274998,-0.21546635,9.134622052996851e-25,4.348807254965371e-24
FBXO4,10.269707,0.3821192,9.649782148112492e-25,4.5934669840429876e-24
ZCWPW1,10.262932,0.74592286,1.0351495933966197e-24,4.926854391145602e-24
TRHDE,10.262161,5.005361,1.0434515815234417e-24,4.965722446410023e-24
ACP6,10.261993,1.2383798,1.045267109155824e-24,4.973715738717149e-24
CCDC61,10.25481,0.39928344,1.1259639371251141e-24,5.35700065809389e-24
MROH6,10.252786,-0.10238286,1.1498164233309478e-24,5.469772668356644e-24
PHF8,10.251947,-0.19931254,1.1598300595489668e-24,5.516691359265982e-24
WDR19,10.249245,0.9396739,1.1927164554233134e-24,5.672377206983978e-24
EMILIN2,10.245849,0.042872697,1.2353562575375022e-24,5.874402284283502e-24
NFIX,10.244389,0.53114647,1.2541588699052871e-24,5.9630382953239044e-24
TBC1D22B,10.243708,0.20935398,1.2630202265106693e-24,6.0043906105360445e-24
COQ7,10.243302,-0.4076178,1.2683230098500731e-24,6.028816945912016e-24
ADCY9,10.238764,0.30931592,1.3292372910432233e-24,6.317545005774966e-24
LIN37,10.237616,0.27451304,1.345104485164266e-24,6.392127922811906e-24
TRAPPC2,10.236568,-0.026691314,1.359738551446251e-24,6.460832236983543e-24
RICTOR,10.236089,-0.35177702,1.3664991674291777e-24,6.492112672257961e-24
TOPBP1,10.231766,-0.33077767,1.4288993699623423e-24,6.787689271900284e-24
SLC25A12,10.227127,0.06768848,1.4990017086932365e-24,7.119771806369212e-24
CXorf40B,10.224532,0.12570484,1.539697417908552e-24,7.311165697051234e-24
CDKN2AIPNL,10.221663,-0.15543517,1.5859522505451377e-24,7.529827256739212e-24
TGFB1,10.215763,0.17686403,1.6854706789105547e-24,8.001285644462413e-24
DHX33,10.215442,-0.048649326,1.691077647502596e-24,8.026862012221828e-24
DHX34,10.214523,-0.08270494,1.7071552787302404e-24,8.102125305602376e-24
HCP5,10.212465,-0.06409862,1.7437732041576996e-24,8.274840275557626e-24
F8,10.212143,1.1078501,1.7495778575522485e-24,8.301309199412736e-24
NBPF11,10.210433,0.16988046,1.7806811761217222e-24,8.44779153949853e-24
SEMA6B,10.206321,-0.3611473,1.8577629645959835e-24,8.811193762754645e-24
NPEPPS,10.198819,-0.28399462,2.006986255018065e-24,9.516479326326752e-24
CDK8,10.197329,0.08341426,2.0380041052840044e-24,9.662304178432624e-24
C19orf48,10.196252,-0.0013177779,2.0607131583088502e-24,9.768703834640879e-24
DHFR2,10.191437,0.61401075,2.16539471161405e-24,1.0263611996864263e-23
GEN1,10.185569,0.1314054,2.3001061206412528e-24,1.0900710102497798e-23
LINC01506,10.1806965,0.04185137,2.4182383488096068e-24,1.1459081020815695e-23
RB1,10.17926,-0.1987263,2.4542053001699604e-24,1.1628008827381322e-23
DYNLL2,10.171769,-0.35969138,2.650509603823483e-24,1.2556471914256186e-23
MFSD14C,10.169592,-0.3293846,2.7104095253303505e-24,1.2838578883993292e-23
HCG11,10.166075,0.07783528,2.8100467500268894e-24,1.330881484183931e-23
IKBKB,10.165474,-0.31175697,2.827428075225983e-24,1.338940289576222e-23
AC092683.1,10.162798,0.875142,2.9061509449751675e-24,1.376041794787013e-23
AL441992.1,10.160272,0.13402095,2.982445678656916e-24,1.4118015298049896e-23
TMEM267,10.158153,0.6273732,3.0479643886024786e-24,1.4426295692129746e-23
TSKS,10.152395,2.420888,3.2332858881919043e-24,1.529948245555422e-23
TTC33,10.151486,0.15378694,3.263559551634447e-24,1.5440737221997467e-23
PRKY,10.150694,0.18116093,3.290141144937277e-24,1.5564489601376408e-23
TRAF3IP1,10.144959,0.62091494,3.4892435393956226e-24,1.6504239181367172e-23
AC114760.2,10.14311,0.42771253,3.5559421402955644e-24,1.6817552432737817e-23
C21orf91,10.143014,-0.14427917,3.5594440811955226e-24,1.683193964028906e-23
RCHY1,10.139763,-0.27251807,3.6799007098804325e-24,1.739930834289287e-23
SMAD6,10.13875,2.2817254,3.718264288265675e-24,1.7578428211678114e-23
MADD,10.127646,-0.18235268,4.165555127807827e-24,1.9690492474866885e-23
LRRC45,10.126478,0.12160934,4.21561252633125e-24,1.9924539524309153e-23
PKD2L1,10.123861,0.9526428,4.329910826563742e-24,2.04621131262827e-23
AL499604.1,10.11893,-0.21013077,4.5536536456348555e-24,2.151668952799914e-23
DNAAF2,10.115366,-0.031193687,4.722467246678706e-24,2.2311478468528117e-23
PCYOX1L,10.107188,0.14213876,5.1336544792130255e-24,2.42510180167367e-23
